Filename	Reference Text	Transcribed Text	Normalized Reference	Normalized Transcribed	Alignment	WER
common_voice_he_39937170	אני נוטה להאמין שזה דווקא אדם לא שפוי	אני נוטה להאמין שזה דווקא אדם לא שפוי.	אני נוטה להאמין שזה דווקא אדם לא שפוי	אני נוטה להאמין שזה דווקא אדם לא שפוי	אני->אני | נוטה->נוטה | להאמין->להאמין | שזה->שזה | דווקא->דווקא | אדם->אדם | לא->לא | שפוי->שפוי	0.0000
common_voice_he_39937171	"""""""הקל היועץ המשפטי מאוד עם ניצב מזרחי וספק אם החלטתו עומדת ב""""מבחן בוזגלו"""""""	הקל היועץ המשפטי מאוד עם ניצב מזרחי וספק אם החלטתו עומדת במבחן בוזגלו.	הקל היועץ המשפטי מאוד עם ניצב מזרחי וספק אם החלטתו עומדת ב מבחן בוזגלו	הקל היועץ המשפטי מאוד עם ניצב מזרחי וספק אם החלטתו עומדת במבחן בוזגלו	הקל->הקל | היועץ->היועץ | המשפטי->המשפטי | מאוד->מאוד | עם->עם | ניצב->ניצב | מזרחי->מזרחי | וספק->וספק | אם->אם | החלטתו->החלטתו | עומדת->עומדת | ב-><eps> | מבחן->במבחן | בוזגלו->בוזגלו	0.1429
common_voice_he_39937172	בעוד שבועיים מתכנסת גם מועצת ההימורים	בעוד שבועיים מתכנסת גם מועצת ההימורים.	בעוד שבועיים מתכנסת גם מועצת ההימורים	בעוד שבועיים מתכנסת גם מועצת ההימורים	בעוד->בעוד | שבועיים->שבועיים | מתכנסת->מתכנסת | גם->גם | מועצת->מועצת | ההימורים->ההימורים	0.0000
common_voice_he_39937173	הנושא פנים לאוכלוסייה בעלת ההכנסה הנמוכה במשק	הנושא פנים לאוכלוסייה בעלת ההכנסה הנמוכה במשק.	הנושא פנים לאוכלוסייה בעלת ההכנסה הנמוכה במשק	הנושא פנים לאוכלוסייה בעלת ההכנסה הנמוכה במשק	הנושא->הנושא | פנים->פנים | לאוכלוסייה->לאוכלוסייה | בעלת->בעלת | ההכנסה->ההכנסה | הנמוכה->הנמוכה | במשק->במשק	0.0000
common_voice_he_39937174	והצביע נגד הקשישים והנזקקים בעניין פטור מאגרה	והצביע נגד הקשישים והנזקקים בעניין פטור מאגרה.	והצביע נגד הקשישים והנזקקים בעניין פטור מאגרה	והצביע נגד הקשישים והנזקקים בעניין פטור מאגרה	והצביע->והצביע | נגד->נגד | הקשישים->הקשישים | והנזקקים->והנזקקים | בעניין->בעניין | פטור->פטור | מאגרה->מאגרה	0.0000
common_voice_he_39937175	סחבת, תיקים שנערמים, תיקי הוצאה לפועל	סחבת – תיקים שנערמים – תיקי הוצאה לפועל	סחבת תיקים שנערמים תיקי הוצאה לפועל	סחבת תיקים שנערמים תיקי הוצאה לפועל	סחבת->סחבת | תיקים->תיקים | שנערמים->שנערמים | תיקי->תיקי | הוצאה->הוצאה | לפועל->לפועל	0.0000
common_voice_he_39937181	ורק אחרי דיכוי הטרור ורק אחרי הפסקת אש כללית	ורק אחרי דיכוי הטרור, ורק אחרי הפסקת אש כללית.	ורק אחרי דיכוי הטרור ורק אחרי הפסקת אש כללית	ורק אחרי דיכוי הטרור ורק אחרי הפסקת אש כללית	ורק->ורק | אחרי->אחרי | דיכוי->דיכוי | הטרור->הטרור | ורק->ורק | אחרי->אחרי | הפסקת->הפסקת | אש->אש | כללית->כללית	0.0000
common_voice_he_39937182	כי כאשר החלטנו שלמשל מתדלקים או מי שעובד במלונאות ירוויח שכר הולם	כי כאשר החלטנו שלמשל מתדלקים או מי שעובד במלונאות ירוויח שכר הולם.	כי כאשר החלטנו שלמשל מתדלקים או מי שעובד במלונאות ירוויח שכר הולם	כי כאשר החלטנו שלמשל מתדלקים או מי שעובד במלונאות ירוויח שכר הולם	כי->כי | כאשר->כאשר | החלטנו->החלטנו | שלמשל->שלמשל | מתדלקים->מתדלקים | או->או | מי->מי | שעובד->שעובד | במלונאות->במלונאות | ירוויח->ירוויח | שכר->שכר | הולם->הולם	0.0000
common_voice_he_39937203	וכן לעשות זאת בכסף ובשווה כסף	וכן לעשות זאת בכסף ובשווה כסף.	וכן לעשות זאת בכסף ובשווה כסף	וכן לעשות זאת בכסף ובשווה כסף	וכן->וכן | לעשות->לעשות | זאת->זאת | בכסף->בכסף | ובשווה->ובשווה | כסף->כסף	0.0000
common_voice_he_39937204	מערכת זו הביאה לשיפור בשיעור הטיפולים המתאימים שסופקו לחולים	מערכת זו הביאה לשיפור בשיעור הטיפולים המתאימים שסופקו לחולים.	מערכת זו הביאה לשיפור בשיעור הטיפולים המתאימים שסופקו לחולים	מערכת זו הביאה לשיפור בשיעור הטיפולים המתאימים שסופקו לחולים	מערכת->מערכת | זו->זו | הביאה->הביאה | לשיפור->לשיפור | בשיעור->בשיעור | הטיפולים->הטיפולים | המתאימים->המתאימים | שסופקו->שסופקו | לחולים->לחולים	0.0000
common_voice_he_39937205	זה החל בשבוע שעבר: שמעתי באמצעי התקשורת אנשים מתוך הבית הזה	זה החל בשבוע שעבר, שמעתי באמצעי התקשורת אנשים מתוך הבית הזה.	זה החל בשבוע שעבר שמעתי באמצעי התקשורת אנשים מתוך הבית הזה	זה החל בשבוע שעבר שמעתי באמצעי התקשורת אנשים מתוך הבית הזה	זה->זה | החל->החל | בשבוע->בשבוע | שעבר->שעבר | שמעתי->שמעתי | באמצעי->באמצעי | התקשורת->התקשורת | אנשים->אנשים | מתוך->מתוך | הבית->הבית | הזה->הזה	0.0000
common_voice_he_39937206	והבעיה היא שזוגות צעירים ממשפחות ברוכות ילדים מתייאשים מהשגת דירה ומרכישת קורת-גג	והבעיה היא שזוגות צעירים ממשפחות ברוכות ילדים מתייאשים מהשגת דירה ומרכישת קורת גג.	והבעיה היא שזוגות צעירים ממשפחות ברוכות ילדים מתייאשים מהשגת דירה ומרכישת קורת גג	והבעיה היא שזוגות צעירים ממשפחות ברוכות ילדים מתייאשים מהשגת דירה ומרכישת קורת גג	והבעיה->והבעיה | היא->היא | שזוגות->שזוגות | צעירים->צעירים | ממשפחות->ממשפחות | ברוכות->ברוכות | ילדים->ילדים | מתייאשים->מתייאשים | מהשגת->מהשגת | דירה->דירה | ומרכישת->ומרכישת | קורת->קורת | גג->גג	0.0000
common_voice_he_39937207	אולי נקודה נוספת שנוגעת לתוכנית הכלכלית הזאת	אולי נקודה נוספת שנוגעת לתוכנית הכלכלית הזאת.	אולי נקודה נוספת שנוגעת לתוכנית הכלכלית הזאת	אולי נקודה נוספת שנוגעת לתוכנית הכלכלית הזאת	אולי->אולי | נקודה->נקודה | נוספת->נוספת | שנוגעת->שנוגעת | לתוכנית->לתוכנית | הכלכלית->הכלכלית | הזאת->הזאת	0.0000
common_voice_he_39937264	"""""""אנחנו מציינים בימים אלו מאה שנים להולדתו של מפקד האצ""""ל הנערץ"""""""	אנחנו מציינים בימים אלו מאה שנים להולדתו של מפקד האצל הנערץ.	אנחנו מציינים בימים אלו 102 להולדתו של מפקד האצ ל הנערץ	אנחנו מציינים בימים אלו 102 להולדתו של מפקד האצל הנערץ	אנחנו->אנחנו | מציינים->מציינים | בימים->בימים | אלו->אלו | 102->102 | להולדתו->להולדתו | של->של | מפקד->מפקד | האצ-><eps> | ל->האצל | הנערץ->הנערץ	0.1818
common_voice_he_39937265	בית המשפט הוא אחת משלושת הרשויות המדיניות בדמוקרטיות.	בית המשפט הוא אחת משלושת הרשויות המדיניות בדמוקרטיות.	בית המשפט הוא 1 משלושת הרשויות המדיניות בדמוקרטיות	בית המשפט הוא 1 משלושת הרשויות המדיניות בדמוקרטיות	בית->בית | המשפט->המשפט | הוא->הוא | 1->1 | משלושת->משלושת | הרשויות->הרשויות | המדיניות->המדיניות | בדמוקרטיות->בדמוקרטיות	0.0000
common_voice_he_39937266	רוני בריזון, ויקטור בריילובסקי, ענבל גבריאלי	רוני בריזון, ויקטור ביילובסקי, ענבל גבריאלי	רוני בריזון ויקטור בריילובסקי ענבל גבריאלי	רוני בריזון ויקטור ביילובסקי ענבל גבריאלי	רוני->רוני | בריזון->בריזון | ויקטור->ויקטור | בריילובסקי->ביילובסקי | ענבל->ענבל | גבריאלי->גבריאלי	0.1667
common_voice_he_39937267	ומספר יחידות הדיור הדרוש להשגת יעד זה הוא עשרים ושניים אלף יחידות	ומספר יחידות הדיור הדרוש להשגת יעד זה הוא 22,000 יחידות.	ומספר יחידות הדיור הדרוש להשגת יעד זה הוא 22 1000 יחידות	ומספר יחידות הדיור הדרוש להשגת יעד זה הוא 22 0 יחידות	ומספר->ומספר | יחידות->יחידות | הדיור->הדיור | הדרוש->הדרוש | להשגת->להשגת | יעד->יעד | זה->זה | הוא->הוא | 22->22 | 1000->0 | יחידות->יחידות	0.0909
common_voice_he_39937268	"""""""המצב שמצטייר הוא כאילו הצפון לא שייך ל""""הודנה"""" משום-מה"""""""	המצב שמצטייר הוא כאילו הצפון לא שייך להודנה משום מה.	המצב שמצטייר הוא כאילו הצפון לא שייך ל הודנה משום מה	המצב שמצטייר הוא כאילו הצפון לא שייך להודנה משום מה	המצב->המצב | שמצטייר->שמצטייר | הוא->הוא | כאילו->כאילו | הצפון->הצפון | לא->לא | שייך->שייך | ל-><eps> | הודנה->להודנה | משום->משום | מה->מה	0.1818
common_voice_he_39937269	זה כזב שאפשר להגיע לצמיחה כלכלית יחד עם המשך הכיבוש והעימות	זה כזב שאפשר להגיע לצמיחה כלכלית יחד עם המשך הכיבוש והעימות.	זה כזב שאפשר להגיע לצמיחה כלכלית יחד עם המשך הכיבוש והעימות	זה כזב שאפשר להגיע לצמיחה כלכלית יחד עם המשך הכיבוש והעימות	זה->זה | כזב->כזב | שאפשר->שאפשר | להגיע->להגיע | לצמיחה->לצמיחה | כלכלית->כלכלית | יחד->יחד | עם->עם | המשך->המשך | הכיבוש->הכיבוש | והעימות->והעימות	0.0000
