Filename	Reference Text	Transcribed Text	Normalized Reference	Normalized Transcribed	Alignment	WER
common_voice_he_39831339	הם שטחי שיפוט שנקבעו לפני שנים רבות	הם שטחי שיפוט שנקבעו לפני שנים רבות.	הם שטחי שיפוט שנקבעו לפני שנים רבות	הם שטחי שיפוט שנקבעו לפני שנים רבות	הם->הם | שטחי->שטחי | שיפוט->שיפוט | שנקבעו->שנקבעו | לפני->לפני | שנים->שנים | רבות->רבות	0.0000
common_voice_he_39831340	"""ובהם משרדי התחבורה, האוצר, התמ""ת, החינוך"""	ובהם משרדי התחבורה, האוצר, הקמת החינוך.	ובהם משרדי התחבורה האוצר התמת החינוך	ובהם משרדי התחבורה האוצר הקמת החינוך	ובהם->ובהם | משרדי->משרדי | התחבורה->התחבורה | האוצר->האוצר | התמת->הקמת | החינוך->החינוך	0.1667
common_voice_he_39831341	מזהירים אותך: חייבים להבטיח מנגנון צמיחה	מזהירים אותך, חייבים להבטיח מנגנון צמיחה.	מזהירים אותך חייבים להבטיח מנגנון צמיחה	מזהירים אותך חייבים להבטיח מנגנון צמיחה	מזהירים->מזהירים | אותך->אותך | חייבים->חייבים | להבטיח->להבטיח | מנגנון->מנגנון | צמיחה->צמיחה	0.0000
common_voice_he_39831342	זה נוסח התקנה: תושב הרשות הפלסטינית או ממוצא פלסטיני	זה נוסח התקנה תושב הרשות הפלסטינית או ממוצע פלסטיני.	זה נוסח התקנה תושב הרשות הפלסטינית או ממוצא פלסטיני	זה נוסח התקנה תושב הרשות הפלסטינית או ממוצע פלסטיני	זה->זה | נוסח->נוסח | התקנה->התקנה | תושב->תושב | הרשות->הרשות | הפלסטינית->הפלסטינית | או->או | ממוצא->ממוצע | פלסטיני->פלסטיני	0.1111
common_voice_he_39831343	הפליטים בסודן נמצאו בעיקר בעיר הגדולה גדרף	הפליטים בסודאן נמצאו בעיקר בעיר הגדולה גדר.	הפליטים בסודן נמצאו בעיקר בעיר הגדולה גדרף	הפליטים בסודאן נמצאו בעיקר בעיר הגדולה גדר	הפליטים->הפליטים | בסודן->בסודאן | נמצאו->נמצאו | בעיקר->בעיקר | בעיר->בעיר | הגדולה->הגדולה | גדרף->גדר	0.2857
common_voice_he_39831344	לְאַחַר תְּקוּפָה סוֹעֶרֶת, הֲרֵי מַה שֶׁנִּשְׁאַר אֵינוֹ אֶלָּא פָּרָשַׁת זִכְרוֹנוֹת	לאחר תקופה סוערת,  הרי מה שנשאר אינו אלא פרשת זיכרונות.	לאחר תקופה סוערת הרי מה שנשאר אינו אלא פרשת זכרונות	לאחר תקופה סוערת  הרי מה שנשאר אינו אלא פרשת זכרונות	לאחר->לאחר | תקופה->תקופה | סוערת->סוערת | הרי->הרי | מה->מה | שנשאר->שנשאר | אינו->אינו | אלא->אלא | פרשת->פרשת | זכרונות->זכרונות	0.0000
common_voice_he_39831345	אז אי-אפשר לקבל איזו הוראה שמגיעה מעבר לים	אז אי אפשר לקבל איזו הוראה של הגיעה מעבר לגבייה.	אז אי אפשר לקבל איזו הוראה שמגיעה מעבר לים	אז אי אפשר לקבל איזו הוראה של הגיעה מעבר לגבייה	אז->אז | אי->אי | אפשר->אפשר | לקבל->לקבל | איזו->איזו | הוראה->הוראה | <eps>->של | שמגיעה->הגיעה | מעבר->מעבר | לים->לגבייה	0.3333
common_voice_he_39831351	בראש הוועדה עומדת כבוד השופטת מרים נאור	בראש הוועדה עומד את כבוד השופטת מרים נאון.	בראש הוועדה עומדת כבוד השופטת מרים נאור	בראש הוועדה עומד את כבוד השופטת מרים נאון	בראש->בראש | הוועדה->הוועדה | <eps>->עומד | עומדת->את | כבוד->כבוד | השופטת->השופטת | מרים->מרים | נאור->נאון	0.4286
common_voice_he_39831352	אמרתי דווקא בית-חולים נהרייה ולא בית-חולים צפת	אמרתי דווקא בית חולים נהריה ולא בית חולים צפת.	אמרתי דווקא בית חולים נהריה ולא בית חולים צפת	אמרתי דווקא בית חולים נהריה ולא בית חולים צפת	אמרתי->אמרתי | דווקא->דווקא | בית->בית | חולים->חולים | נהריה->נהריה | ולא->ולא | בית->בית | חולים->חולים | צפת->צפת	0.0000
common_voice_he_39831353	כמה המצוקה היא אדירה וכמה העוני הוא נורא	כמה המצוקה היא אדירה וכמה העוני הוא נורא.	כמה המצוקה היא אדירה וכמה העוני הוא נורא	כמה המצוקה היא אדירה וכמה העוני הוא נורא	כמה->כמה | המצוקה->המצוקה | היא->היא | אדירה->אדירה | וכמה->וכמה | העוני->העוני | הוא->הוא | נורא->נורא	0.0000
common_voice_he_39831354	כאשר יחלפו שלוש דקות מרגע השמעת הצלצול	כאשר החלפו שלוש דקות מרגע השמעת הצלצול.	כאשר יחלפו שלוש דקות מרגע השמעת הצלצול	כאשר החלפו שלוש דקות מרגע השמעת הצלצול	כאשר->כאשר | יחלפו->החלפו | שלוש->שלוש | דקות->דקות | מרגע->מרגע | השמעת->השמעת | הצלצול->הצלצול	0.1429
common_voice_he_39831355	בהזדמנות זו אני מבקש להודות מכאן	בהזדמנות זו אני מבקש להודות מכאן	בהזדמנות זו אני מבקש להודות מכאן	בהזדמנות זו אני מבקש להודות מכאן	בהזדמנות->בהזדמנות | זו->זו | אני->אני | מבקש->מבקש | להודות->להודות | מכאן->מכאן	0.0000
common_voice_he_39831361	מכיוון שהציבור עדיין לא ערוך ולא מוכן	מכיוון שהציבור עדיין לא ערוך ולא מוכן.	מכיוון שהציבור עדיין לא ערוך ולא מוכן	מכיוון שהציבור עדיין לא ערוך ולא מוכן	מכיוון->מכיוון | שהציבור->שהציבור | עדיין->עדיין | לא->לא | ערוך->ערוך | ולא->ולא | מוכן->מוכן	0.0000
common_voice_he_39831362	כמה מהלכים מאוד משמעותיים שהם לא בדיוק הפרטה	כמה מהלכים מאוד משמעותיים שהם לא בדיוק הפרטה.	כמה מהלכים מאוד משמעותיים שהם לא בדיוק הפרטה	כמה מהלכים מאוד משמעותיים שהם לא בדיוק הפרטה	כמה->כמה | מהלכים->מהלכים | מאוד->מאוד | משמעותיים->משמעותיים | שהם->שהם | לא->לא | בדיוק->בדיוק | הפרטה->הפרטה	0.0000
common_voice_he_39831363	חסרות השכלה שלא מסוגלות למצוא עבודה	חסרות השכלה שלא מסוגלות למצוא עבודה	חסרות השכלה שלא מסוגלות למצוא עבודה	חסרות השכלה שלא מסוגלות למצוא עבודה	חסרות->חסרות | השכלה->השכלה | שלא->שלא | מסוגלות->מסוגלות | למצוא->למצוא | עבודה->עבודה	0.0000
common_voice_he_39831364	נובמבר אלפיים ושמונה הותקף בתל-אביב מר אבי ניר	נובמבר 2008, כך בתל אביב, מר אבי יואל	נובמבר 2008 הותקף בתל אביב מר אבי ניר	נובמבר 2008 כך בתל אביב מר אבי יואל	נובמבר->נובמבר | 2008->2008 | הותקף->כך | בתל->בתל | אביב->אביב | מר->מר | אבי->אבי | ניר->יואל	0.2500
common_voice_he_39831365	שירותי הבריאות, החינוך והרווחה ממשיכים להידרדר	שירותי הבריאות, החינוך והרווחה ממשיכים להתדרגע.	שירותי הבריאות החינוך והרווחה ממשיכים להידרדר	שירותי הבריאות החינוך והרווחה ממשיכים להתדרגע	שירותי->שירותי | הבריאות->הבריאות | החינוך->החינוך | והרווחה->והרווחה | ממשיכים->ממשיכים | להידרדר->להתדרגע	0.1667
common_voice_he_39831376	כִּ֤י לֶ֣קַח ט֭וֹב נָתַ֣תִּי לָכֶ֑ם תּֽ֝וֹרָתִ֗י אַֽל־תַּעֲזֹֽבוּ׃	כי לקח טוב נתתי לכם,  תורתי אל תעזבו.	כי לקח טוב נתתי לכם תורתי אל תעזבו	כי לקח טוב נתתי לכם  תורתי אל תעזבו	כי->כי | לקח->לקח | טוב->טוב | נתתי->נתתי | לכם->לכם | תורתי->תורתי | אל->אל | תעזבו->תעזבו	0.0000
common_voice_he_39831377	אני יוצא נגד הטענה המגוחכת הזאת	אני יוצא נגד הטענה המגוחכת הזאת.	אני יוצא נגד הטענה המגוחכת הזאת	אני יוצא נגד הטענה המגוחכת הזאת	אני->אני | יוצא->יוצא | נגד->נגד | הטענה->הטענה | המגוחכת->המגוחכת | הזאת->הזאת	0.0000
common_voice_he_39831378	לא יהיו תקלות בדרך - אבל בכל הטווח המקובל	לא יהיו תקלות בדרך, אבל בכל הצווח הבטיחה.	לא יהיו תקלות בדרך   אבל בכל הטווח המקובל	לא יהיו תקלות בדרך אבל בכל הצווח הבטיחה	לא->לא | יהיו->יהיו | תקלות->תקלות | בדרך->בדרך | אבל->אבל | בכל->בכל | הטווח->הצווח | המקובל->הבטיחה	0.2500
common_voice_he_39831379	אני כשלעצמי רוצה לעבוד, ללמוד, להתקדם בשפה העברית	אני, כשלעצמי, רוצה לעבוד ללמוד להתקדם בשפה העברית.	אני כשלעצמי רוצה לעבוד ללמוד להתקדם בשפה העברית	אני כשלעצמי רוצה לעבוד ללמוד להתקדם בשפה העברית	אני->אני | כשלעצמי->כשלעצמי | רוצה->רוצה | לעבוד->לעבוד | ללמוד->ללמוד | להתקדם->להתקדם | בשפה->בשפה | העברית->העברית	0.0000
common_voice_he_39918055	ואנו עדים לגידול ניכר במספר המשתמשים בסמים בקרב בני-הנוער	ואנו עדים לגידול ניכר במספר המשתמשים בסמים בקרב אירוע.	ואנו עדים לגידול ניכר במספר המשתמשים בסמים בקרב בני הנוער	ואנו עדים לגידול ניכר במספר המשתמשים בסמים בקרב אירוע	ואנו->ואנו | עדים->עדים | לגידול->לגידול | ניכר->ניכר | במספר->במספר | המשתמשים->המשתמשים | בסמים->בסמים | בקרב->בקרב | בני-><eps> | הנוער->אירוע	0.2000
